loan_type,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,loan_amount_requested
1,4,10000,643,3300,0.33,1,49,433000
1,2,34800,637,6300,0.1982999999999999,0,28,172000
1,2,62300,658,4500,0.0722,2,32,940000
2,1,24300,688,700,0.0288,1,33,525000
3,5,19300,696,0,0.0,0,30,676000
1,1,91100,671,6200,0.0672,0,36,361000
3,2,50700,696,0,0.0,1,23,909000
1,5,46700,738,0,0.0,2,38,995000
4,4,20100,647,3400,0.1692,2,48,100000
2,4,50800,701,4900,0.0965,1,40,610000
1,1,24600,724,1100,0.0447,2,44,512000
4,1,36400,630,5600,0.1538,2,63,699000
0,5,84000,781,1500,0.0179,1,28,485000
1,5,27700,692,3800,0.1372,1,54,484000
2,3,83900,745,2700,0.0322,2,59,827000
0,2,91100,689,4900,0.0496999999999999,2,47,430000
4,2,45400,617,2500,0.0550999999999999,2,42,740000
0,4,41600,781,2900,0.0697,1,23,810000
3,0,40200,708,5000,0.1244,1,26,207000
4,1,46400,691,300,0.0065,2,58,100000
0,2,27500,662,3900,0.1418,0,40,994000
1,2,49300,714,4200,0.0852,0,49,339000
3,4,86500,638,6300,0.0762999999999999,0,51,100000
2,0,68500,629,6100,0.0891,0,50,760000
3,1,91100,691,800,0.0084,2,50,340000
1,4,32100,715,1500,0.0467,2,39,367000
2,3,46400,758,5300,0.1142,2,52,185000
0,1,63800,752,5000,0.0784,2,34,995000
0,1,35700,656,4800,0.1344999999999999,1,29,393000
1,4,61100,627,1400,0.0229,2,32,836000
3,1,10000,696,3000,0.3,1,44,660000
1,5,48000,715,4100,0.0853999999999999,2,48,995000
2,5,74400,653,2200,0.0296,0,26,995000
1,1,28900,665,1300,0.045,1,59,140000
1,5,53700,733,4600,0.0857,0,32,550000
2,4,32200,664,0,0.0,2,36,800000
3,5,91100,691,2900,0.0285,1,26,462000
4,5,87200,762,5900,0.0677,1,55,350000
4,2,62200,641,0,0.0,2,25,100000
0,3,24200,640,2600,0.1074,0,23,291000
3,0,88900,631,1000,0.0112,0,49,757000
1,5,70600,757,0,0.0,0,39,719000
2,4,52500,683,2300,0.0438,0,28,856000
4,4,19800,716,6300,0.3232,2,62,384000
4,4,89300,623,3700,0.0414,2,30,682000
3,1,46000,680,1600,0.0348,2,56,519000
1,4,63300,656,4700,0.0742,0,50,621000
1,0,72000,735,4000,0.0556,2,46,564000
4,4,80500,671,5000,0.0621,1,62,304000
4,2,35000,693,4300,0.1229,0,26,531000
2,2,30100,720,1100,0.0365,0,49,995000
1,4,69000,710,3700,0.0536,2,51,743000
1,3,85500,725,6100,0.0713,0,24,602000
1,5,37300,637,5400,0.1448,2,49,860000
3,2,76100,664,1600,0.021,0,27,100000
1,1,91100,635,2000,0.0204999999999999,0,23,208000
0,0,53500,781,4800,0.0897,2,58,540000
0,0,29500,749,6300,0.261,1,41,436000
2,4,56600,760,2600,0.0458999999999999,1,47,446000
2,0,51200,745,6100,0.1191,0,27,576000
1,4,64800,718,1400,0.0216,2,54,148000
0,4,39200,713,1300,0.0332,1,63,873000
3,1,50800,736,5300,0.1043,0,59,698000
2,5,29800,771,5700,0.1913,0,31,590000
0,5,47500,744,1300,0.0274,2,63,372000
2,3,60500,647,4200,0.0694,2,58,472000
1,5,14000,781,1900,0.1357,0,62,312000
2,4,47400,747,4500,0.0949,1,63,695000
3,1,37400,741,1500,0.0401,0,39,100000
2,5,60600,659,4100,0.0677,2,54,716000
4,3,50900,718,1700,0.0334,1,61,100000
2,2,91100,781,800,0.0086,0,60,983000
3,2,78300,771,5500,0.0702,0,25,533000
0,5,76700,730,4600,0.06,1,42,580000
1,1,62000,670,900,0.0144999999999999,2,46,772000
2,0,10000,781,0,0.0,1,25,472000
3,0,69800,763,6100,0.0874,0,63,257000
2,5,52800,746,600,0.0113999999999999,2,26,100000
1,2,37500,750,700,0.0187,2,37,995000
2,4,53300,730,5000,0.0938,1,36,971000
2,4,91100,781,5500,0.0533999999999999,2,48,204000
3,1,91100,673,5200,0.0509,0,55,477000
2,5,49400,714,0,0.0,2,40,646000
3,4,58000,623,2600,0.0448,0,25,462000
3,1,57500,781,2300,0.04,0,63,710000
1,5,52300,695,1200,0.0229,1,55,133000
4,1,10000,617,2800,0.28,2,36,400000
0,5,39000,678,2200,0.0564,0,47,612000
4,4,54000,727,4700,0.087,0,52,633000
4,1,30300,655,3400,0.1122,0,24,547000
1,5,11800,667,1400,0.1186,0,51,473000
3,0,53900,658,2300,0.0426999999999999,0,25,663000
1,5,50800,719,6300,0.1476,1,37,377000
0,4,89200,617,1100,0.0123,0,25,356000
0,2,65700,778,0,0.0,2,31,455000
4,4,28200,696,6300,0.2623999999999999,1,34,221000
4,4,51800,632,900,0.0174,0,38,366000
4,4,91100,672,6300,0.0738,1,30,937000
4,2,68200,621,3300,0.0484,0,44,551000
4,4,72000,712,3500,0.0486,1,28,226000
3,5,48700,689,3800,0.078,1,39,995000
4,3,28200,649,1700,0.0603,0,31,375000
2,0,91100,685,1800,0.0192999999999999,2,57,664000
3,0,33400,623,6000,0.1796,1,52,928000
3,1,10000,677,4400,0.44,0,49,142000
1,2,69000,700,3600,0.0521999999999999,0,53,102000
3,4,55400,631,5800,0.1047,0,41,891000
0,2,16800,752,3100,0.1845,0,34,441000
0,5,75400,753,4200,0.0557,0,30,749000
4,2,61800,664,300,0.0049,1,23,564000
0,4,76000,733,1400,0.0184,0,63,995000
2,0,50500,704,500,0.0098999999999999,0,63,353000
0,4,72200,781,2900,0.0401999999999999,1,35,760000
0,2,40000,722,4000,0.1,1,28,575000
0,2,28000,736,2700,0.0964,1,51,511000
2,4,73000,730,2700,0.037,2,34,664000
4,0,78200,771,5000,0.0639,1,39,730000
4,2,75400,692,900,0.0118999999999999,0,58,893000
1,3,14100,763,3100,0.2198999999999999,2,27,203000
3,0,91100,722,4600,0.0401,1,63,583000
1,1,43200,671,1600,0.037,2,55,100000
1,5,55100,749,5200,0.0944,2,54,308000
4,5,10000,661,2800,0.28,2,35,221000
1,0,66800,709,600,0.009,1,34,100000
0,2,21800,781,1900,0.0872,0,51,556000
0,1,36800,749,4200,0.1141,2,44,100000
3,4,10000,665,1200,0.12,2,53,100000
1,3,10000,669,1000,0.1,1,48,293000
3,3,63100,624,2300,0.0365,0,43,338000
1,1,68500,642,3000,0.0438,0,37,827000
3,5,82800,722,4300,0.0519,1,38,100000
2,1,17000,658,1500,0.0882,0,44,346000
1,3,64800,680,2600,0.0401,2,36,736000
1,2,77800,706,6300,0.0834999999999999,0,49,100000
3,3,87900,617,5500,0.0626,1,26,144000
0,2,41000,701,0,0.0,0,30,100000
0,0,73100,740,1800,0.0246,2,44,288000
1,5,53700,656,200,0.0037,1,47,636000
1,5,57900,722,5300,0.0915,2,48,475000
3,3,39600,781,1900,0.048,0,63,769000
3,1,47300,705,1200,0.0254,1,42,642000
4,5,56200,686,5800,0.1032,2,35,869000
3,0,17900,668,5300,0.2961,2,51,271000
4,1,73000,677,6300,0.1041,1,49,904000
3,5,45600,647,2600,0.057,0,53,425000
4,5,58700,716,5900,0.1005,0,35,543000
1,2,50800,717,3800,0.0748,2,51,441000
0,2,51100,738,4600,0.09,2,46,552000
3,0,90900,644,5000,0.055,1,31,424000
4,3,52800,667,2700,0.0511,2,23,829000
2,1,57700,686,2400,0.0416,0,52,407000
3,5,45300,751,700,0.0155,2,59,579000
1,3,79800,642,4700,0.0588999999999999,2,60,838000
0,0,91100,717,1000,0.0098999999999999,1,63,632000
1,2,73600,689,2600,0.0353,1,30,322000
4,5,52800,691,2400,0.0455,1,49,729000
2,1,71100,726,1500,0.0210999999999999,0,53,347000
0,0,75300,737,3500,0.0465,2,37,713000
2,3,67200,755,400,0.006,0,23,531000
0,3,25500,654,4400,0.1725,2,43,868000
0,0,28000,781,2400,0.0857,0,57,140000
3,4,44300,671,2900,0.0655,1,26,544000
0,4,62800,670,800,0.0127,0,24,100000
1,2,42500,684,1600,0.0375999999999999,1,44,667000
2,0,40200,752,3800,0.0944999999999999,0,28,668000
0,5,91100,698,3100,0.0322,2,27,710000
1,1,68900,711,5700,0.0827,2,53,709000
3,5,22400,735,4000,0.1785999999999999,1,57,100000
0,2,57200,706,500,0.0087,1,58,513000
0,4,34000,640,4500,0.1324,1,40,483000
2,3,63900,727,800,0.0125,1,45,421000
0,2,66100,642,4400,0.0666,2,30,814000
2,4,74300,729,1800,0.0242,1,49,378000
0,4,24000,740,4600,0.1917,2,53,412000
3,1,50900,668,3300,0.0648,1,32,362000
3,0,18800,663,2800,0.1489,0,47,387000
0,3,27700,765,100,0.0036,0,57,100000
2,1,61100,671,3200,0.0524,0,48,634000
1,3,58400,695,1700,0.0291,1,34,682000
0,2,52400,644,1200,0.0229,1,35,186000
0,4,75900,735,5900,0.0776999999999999,0,43,542000
3,3,21100,691,0,0.0,2,23,422000
1,3,79200,740,4800,0.0605999999999999,2,54,608000
2,2,37000,686,3700,0.1,1,33,515000
1,4,31200,715,3600,0.1153999999999999,0,54,995000
3,2,10000,781,5700,0.57,2,44,294000
0,4,70600,617,2900,0.0411,1,42,401000
2,5,80400,703,0,0.0,0,46,798000
3,5,70700,617,3700,0.0523,0,55,654000
3,3,39200,772,3500,0.0892999999999999,0,41,587000
4,5,49400,623,1700,0.0344,0,45,661000
3,4,54200,656,1500,0.0277,0,35,956000
3,1,11400,734,1800,0.1578999999999999,1,38,433000
2,2,46900,692,5400,0.1151,1,63,700000
1,3,91100,649,1800,0.0185,1,23,395000
4,1,91100,687,3200,0.0322,0,35,675000
0,5,59000,781,5400,0.0915,0,24,696000
0,5,82800,655,3400,0.0411,1,23,995000
2,1,42400,659,0,0.0,2,55,341000
4,5,18500,659,2900,0.1568,1,29,506000
2,2,10000,709,4100,0.41,2,33,916000
0,0,86900,725,1800,0.0207,0,25,100000
0,2,91100,728,1100,0.012,2,43,901000
0,0,56600,660,2900,0.0512,0,57,227000
1,0,55100,718,4600,0.0834999999999999,2,31,100000
2,5,91100,640,6300,0.0650999999999999,2,45,100000
0,2,13500,706,4000,0.2963,1,46,995000
4,5,59700,729,800,0.0134,1,61,532000
1,2,86100,672,500,0.0058,1,42,646000
3,3,44300,715,6300,0.149,2,58,702000
4,3,16700,642,4400,0.2635,0,42,871000
0,3,58300,755,2000,0.0343,0,43,298000
2,1,16600,692,3900,0.2349,0,61,100000
1,4,61700,759,0,0.0,0,49,413000
1,2,58500,757,2600,0.0444,1,36,619000
4,2,67200,762,0,0.0,1,55,600000
2,1,53200,617,1700,0.032,1,52,627000
0,5,43600,781,1500,0.0344,2,36,166000
2,3,38300,781,3900,0.1018,0,37,325000
4,5,46500,684,1700,0.0366,1,43,754000
0,5,45300,712,6300,0.1722,2,46,324000
1,5,31800,716,0,0.0,0,23,801000
4,2,55600,649,3500,0.0629,1,23,100000
1,3,15200,704,4800,0.3157999999999999,2,40,196000
0,5,23100,728,3800,0.1644999999999999,2,62,100000
1,3,79900,691,1900,0.0237999999999999,0,23,100000
0,5,10000,732,3000,0.3,2,39,995000
3,1,73100,660,0,0.0,0,36,364000
0,2,10000,678,5700,0.57,1,31,306000
0,4,81700,781,2000,0.0245,0,23,762000
0,1,53500,714,3300,0.0617,2,23,509000
3,1,30500,617,3300,0.1082,2,29,100000
0,5,48700,781,2700,0.0554,2,38,334000
4,4,61800,662,2800,0.0453,1,59,301000
0,2,65200,655,2700,0.0414,1,63,440000
2,3,69300,658,1800,0.026,1,57,906000
1,3,52800,708,4300,0.0814,0,31,670000
2,2,36600,703,3400,0.0929,0,34,220000
1,1,79000,695,6300,0.1051,0,58,752000
2,3,91100,677,700,0.0076,2,59,941000
1,1,41500,738,3900,0.094,2,48,286000
4,2,39600,754,4800,0.1211999999999999,2,36,842000
3,4,62800,740,2800,0.0446,2,48,100000
3,4,17200,780,3000,0.1744,0,26,728000
4,0,26400,652,1200,0.0455,1,23,204000
0,5,71800,725,2900,0.0404,1,62,873000
2,5,10000,655,0,0.0,0,31,907000
0,5,83900,648,300,0.0036,0,33,100000
0,3,17200,677,3600,0.2092999999999999,2,34,528000
0,4,91100,686,3700,0.0391,2,53,822000
4,0,28000,702,6300,0.375,0,24,118000
2,4,17300,726,4600,0.2659,0,49,222000
2,4,10000,704,4000,0.4,2,28,523000
1,0,73400,662,1200,0.0163,2,42,175000
4,0,68000,688,4300,0.0632,1,48,163000
0,3,10000,652,3900,0.39,0,39,905000
2,2,44800,632,4400,0.0982,0,44,918000
4,4,52400,648,0,0.0,2,57,486000
4,4,45200,653,2000,0.0441999999999999,0,58,464000
3,3,86000,660,0,0.0,1,33,100000
1,3,52500,696,1800,0.0343,0,30,100000
2,5,32400,698,1300,0.0401,2,36,604000
1,4,46400,743,3000,0.0647,0,53,450000
3,5,57300,688,1800,0.0314,0,40,100000
1,3,65500,665,3800,0.0579999999999999,0,42,618000
2,5,29900,670,200,0.0067,0,37,705000
0,5,29200,672,4800,0.1644,1,58,838000
0,2,54300,662,6100,0.1123,1,28,556000
1,0,39200,781,3300,0.0842,1,39,756000
1,2,10000,643,0,0.0,2,25,286000
1,1,36000,711,200,0.0056,2,48,995000
3,1,57400,683,5400,0.0941,2,56,100000
2,2,75300,648,400,0.0053,1,45,995000
2,5,34700,729,2700,0.0778,2,41,726000
1,5,48700,781,3300,0.0678,0,56,995000
0,1,46700,649,1900,0.0407,0,46,235000
4,0,61100,728,900,0.0147,0,60,489000
3,2,91100,617,5300,0.0550999999999999,1,50,995000
0,5,12500,665,3200,0.256,2,41,100000
1,0,43600,728,3800,0.0872,0,55,624000
2,5,40800,647,5500,0.1348,2,52,579000
4,1,71700,660,3900,0.0544,2,52,538000
2,1,91100,688,4000,0.0431,0,46,385000
1,2,46300,772,4800,0.1036999999999999,0,56,125000
2,2,47100,719,3200,0.0679,1,63,334000
4,1,31600,694,3300,0.1043999999999999,0,48,995000
2,3,63000,617,4800,0.0762,0,23,404000
4,5,71400,682,1600,0.0224,2,33,712000
0,4,51500,718,6300,0.1223,2,51,527000
2,1,54200,707,2200,0.0406,0,29,100000
4,2,76800,770,4000,0.0521,1,29,582000
0,3,79600,654,3400,0.0426999999999999,1,24,556000
1,2,16900,715,2700,0.1598,2,61,304000
0,3,51200,770,0,0.0,0,47,557000
4,2,63700,652,3500,0.0549,2,49,995000
1,0,53000,750,4200,0.0791999999999999,1,29,376000
2,1,44900,722,2700,0.0601,0,28,995000
4,2,16600,686,1200,0.0723,0,23,499000
3,1,69800,653,0,0.0,1,48,700000
0,3,17900,781,1900,0.1061,1,52,308000
0,5,63000,683,6300,0.1,0,25,222000
1,5,91100,713,6200,0.0556,1,46,255000
3,0,37200,617,0,0.0,2,59,800000
4,0,60700,707,4500,0.0741,2,28,746000
4,3,39700,663,6300,0.1687999999999999,1,31,465000
0,5,75600,673,4200,0.0556,2,63,287000
1,5,52300,705,0,0.0,2,63,851000
4,0,47000,630,1800,0.0383,0,28,675000
1,4,39100,657,1700,0.0435,2,60,747000
3,0,79800,742,6300,0.0865,0,48,731000
3,2,63700,735,4900,0.0769,2,50,495000
2,5,13200,704,3500,0.2652,2,37,595000
1,5,10000,687,2400,0.24,0,52,705000
1,5,35500,617,700,0.0197,1,63,699000
1,5,32800,683,0,0.0,0,45,301000
4,1,91100,713,1400,0.0138,2,49,395000
2,1,69000,644,1800,0.0260999999999999,1,29,389000
1,4,28500,701,4400,0.1543999999999999,2,42,278000
4,5,43800,647,2800,0.0639,0,61,822000
0,2,52600,684,2600,0.0494,2,25,477000
1,5,36200,724,1300,0.0359,1,31,982000
4,3,23700,743,2500,0.1055,1,33,649000
1,1,21300,690,2800,0.1315,1,58,402000
4,5,68700,710,2500,0.0364,1,33,906000
3,4,15000,716,5900,0.3933,1,48,555000
4,5,10000,771,5700,0.57,1,59,602000
1,3,10000,728,2500,0.25,1,50,427000
3,2,40800,756,0,0.0,1,41,995000
4,3,58400,673,0,0.0,1,23,423000
4,1,24300,657,6200,0.2551,2,49,617000
2,0,53500,666,4000,0.0748,2,30,679000
2,1,32500,702,4900,0.1508,0,42,469000
4,3,44500,720,5800,0.1303,0,59,197000
3,2,53800,718,300,0.0056,0,54,419000
0,0,65200,717,200,0.0031,2,48,798000
3,1,41700,695,100,0.0024,0,23,995000
3,0,84600,728,4800,0.0567,1,24,895000
1,1,48400,665,0,0.0,0,55,344000
0,1,10000,703,3600,0.36,0,34,520000
4,5,10000,677,3600,0.36,0,45,753000
1,4,59400,617,6300,0.1061,2,30,451000
0,4,46200,624,1800,0.039,2,42,850000
1,0,29200,691,0,0.0,2,40,733000
4,0,17900,680,4100,0.2291,0,63,376000
3,5,49900,742,400,0.008,2,28,995000
0,2,35200,738,2200,0.0625,0,36,165000
4,0,69700,659,6300,0.0947,2,25,537000
1,0,91100,705,3000,0.0312,0,61,517000
2,3,10000,646,2400,0.24,1,29,567000
1,1,62100,771,0,0.0,2,63,667000
2,4,64200,760,3700,0.0576,0,45,380000
3,3,84700,661,3000,0.0354,1,48,433000
3,1,18200,650,4800,0.2637,0,25,412000
3,1,10000,628,3900,0.39,0,57,549000
2,5,32400,781,5000,0.1543,2,38,604000
4,1,50500,756,3200,0.0634,1,32,419000
3,3,91100,717,1600,0.0157,0,55,602000
1,2,66700,749,800,0.012,1,34,428000
3,0,25200,692,2300,0.0913,2,39,696000
3,0,36000,706,600,0.0167,2,45,715000
4,3,71400,668,2400,0.0336,1,43,110000
3,2,30100,708,4800,0.1595,2,63,943000
4,2,31700,645,3700,0.1167,1,63,703000
3,3,10000,672,1400,0.14,1,41,100000
0,1,61000,671,1200,0.0197,1,60,572000
4,5,56200,639,0,0.0,0,35,417000
2,0,91100,738,0,0.0,1,60,100000
1,3,68400,748,3300,0.0482,0,54,766000
2,0,22000,721,3400,0.1545,0,24,527000
1,3,22600,718,2900,0.1283,1,23,675000
1,4,41100,617,1500,0.0365,1,57,570000
4,0,34700,747,5800,0.1671,2,40,596000
3,2,24900,781,100,0.004,2,35,584000
1,1,34100,708,2000,0.0587,0,29,230000
0,3,49300,643,4400,0.0892,0,44,466000
1,5,41200,689,5400,0.1311,0,39,382000
4,1,65800,680,500,0.0076,1,52,665000
2,5,26900,768,3500,0.1301,2,38,651000
3,5,57800,702,2700,0.0467,2,28,908000
1,4,81900,703,4500,0.0549,2,30,345000
0,4,71600,706,2200,0.0306999999999999,1,30,440000
0,0,57600,781,6200,0.1076,1,31,559000
4,1,68700,744,1600,0.0233,1,43,580000
4,0,42900,636,3200,0.0746,0,43,691000
1,4,54300,717,1100,0.0203,1,63,575000
0,2,59800,686,2400,0.0401,2,44,100000
2,1,10000,617,3600,0.36,1,34,707000
3,5,24100,679,5700,0.2365,1,51,210000
2,4,35200,678,1300,0.0369,0,26,402000
3,2,25600,657,5300,0.207,0,43,995000
0,0,62900,693,5000,0.0795,0,53,500000
2,0,10000,642,2800,0.28,1,26,582000
1,2,91100,655,1100,0.0096,2,27,246000
0,3,35600,716,4100,0.1152,0,23,574000
3,2,23200,694,1800,0.0776,2,48,392000
2,0,67500,697,6300,0.0963,1,38,723000
0,5,37900,690,4200,0.1108,1,34,365000
2,5,45200,655,5100,0.1128,2,29,629000
1,0,45600,633,3300,0.0724,1,43,325000
3,2,91100,729,1500,0.015,0,63,574000
4,1,60300,645,3300,0.0547,2,53,658000
0,2,10000,691,1500,0.15,2,45,426000
2,3,10000,781,600,0.06,0,50,577000
4,1,45000,712,1400,0.0311,2,47,638000
3,5,91100,694,6300,0.0796,2,38,311000
0,4,21000,715,6000,0.2857,2,42,469000
2,5,10000,617,4700,0.47,1,25,989000
4,4,39600,717,4300,0.1085999999999999,0,57,754000
4,2,51800,626,2700,0.0521,1,63,741000
2,5,13600,673,5500,0.4044,2,40,318000
3,0,35900,731,4000,0.1114,0,51,460000
4,4,37500,664,3500,0.0933,0,39,247000
3,2,91100,675,600,0.0052,0,27,306000
1,5,85400,742,4400,0.0515,1,63,822000
0,2,83600,765,200,0.0024,2,60,883000
0,3,91100,711,3200,0.0306999999999999,0,57,811000
2,4,35300,711,2200,0.0623,1,23,854000
2,1,51400,676,600,0.0116999999999999,2,52,100000
1,0,48200,660,0,0.0,1,40,100000
2,2,50100,715,3700,0.0739,1,29,727000
2,2,29800,696,6300,0.245,0,44,262000
2,4,29600,696,3300,0.1115,1,52,549000
0,2,53100,668,1900,0.0358,0,54,205000
4,4,42200,748,0,0.0,2,59,202000
1,2,56400,661,3800,0.0674,0,60,267000
3,1,50400,734,900,0.0179,2,53,206000
1,1,29400,672,3200,0.1088,0,23,100000
2,1,45000,709,2700,0.06,0,23,730000
2,5,64200,689,3900,0.0607,0,42,100000
3,1,55100,711,1700,0.0308999999999999,1,35,242000
4,2,67300,665,4100,0.0608999999999999,2,34,834000
1,3,27200,724,5100,0.1875,1,59,850000
0,1,43000,668,1500,0.0349,2,25,100000
4,5,34900,777,4900,0.1404,2,63,674000
2,5,10000,671,2400,0.24,2,63,288000
4,1,89600,670,5900,0.0658,2,40,210000
3,5,12400,748,1900,0.1532,2,49,671000
3,3,37200,715,2700,0.0726,2,60,810000
0,3,46200,779,0,0.0,0,24,188000
0,2,10000,675,3900,0.39,2,42,100000
2,4,50200,619,800,0.0159,1,57,305000
4,2,23700,781,100,0.0042,1,25,984000
3,3,34600,768,3300,0.0953999999999999,0,49,571000
2,3,28600,709,5400,0.1888,2,46,614000
3,1,48000,667,4600,0.0958,1,48,162000
4,1,86600,781,2400,0.0277,0,51,505000
1,3,63700,663,6300,0.1303,1,40,247000
2,1,10000,716,6300,1.02,1,46,150000
3,3,24600,753,2100,0.0853999999999999,1,45,297000
3,4,33600,668,3300,0.0982,0,39,609000
0,2,56300,647,5000,0.0888,1,33,571000
3,5,52000,633,3800,0.0731,2,45,230000
1,1,91100,732,2400,0.0212,0,29,468000
1,2,65400,724,2800,0.0428,1,35,187000
4,1,67600,668,1500,0.0222,1,51,321000
3,0,31800,660,1400,0.044,0,56,100000
3,3,37800,733,5300,0.1402,0,35,995000
2,4,14900,712,3400,0.2282,1,27,203000
0,3,40700,728,2600,0.0639,0,36,374000
3,5,62600,716,6300,0.1054,0,31,363000
3,5,48700,781,3400,0.0698,1,39,399000
0,4,24200,725,400,0.0165,0,23,404000
3,2,54000,781,2400,0.0444,0,33,617000
1,1,41200,649,4400,0.1067999999999999,1,47,162000
4,4,91100,715,6300,0.0648,1,50,409000
1,3,14100,697,4300,0.305,0,38,434000
2,4,74100,663,6300,0.1134,0,39,264000
1,3,63000,648,4200,0.0667,1,44,493000
3,1,14800,625,2600,0.1757,0,48,530000
2,1,30400,773,4500,0.148,0,34,874000
2,1,43500,770,2700,0.0621,2,23,337000
4,2,60800,671,3700,0.0608999999999999,2,56,558000
2,5,49900,781,6300,0.1343,1,35,446000
3,3,91100,706,1100,0.0121,1,35,823000
4,0,91100,711,3100,0.0286,2,58,369000
1,1,44700,774,6300,0.1432,0,45,242000
0,0,72700,663,3700,0.0509,2,63,727000
3,5,52200,743,1800,0.0345,1,41,259000
2,0,88600,775,4000,0.0451,1,52,266000
2,2,16600,739,5500,0.3313,2,23,350000
1,5,36400,758,3900,0.1071,0,32,630000
0,5,56900,737,5800,0.1018999999999999,0,23,595000
1,1,32400,727,4500,0.1389,1,31,695000
2,0,84200,656,4300,0.0511,2,35,220000
2,2,36700,668,700,0.0191,1,40,352000
1,3,33800,617,3300,0.0975999999999999,2,61,222000
4,4,38500,692,6200,0.161,2,36,322000
4,3,51800,625,4300,0.083,1,62,396000
0,0,91100,694,4100,0.0441999999999999,1,46,545000
4,0,59700,647,3300,0.0553,1,30,219000
3,0,50400,618,1200,0.0237999999999999,2,27,100000
1,1,63200,707,2800,0.0443,0,54,937000
4,1,59100,693,3000,0.0508,0,31,100000
4,0,61800,749,2700,0.0437,1,40,995000
0,2,16000,672,3000,0.1875,2,59,577000
4,2,10000,643,600,0.06,2,57,673000
2,2,66200,754,3800,0.0574,2,36,767000
2,5,79100,689,6300,0.1138,1,42,193000
0,1,82000,680,1600,0.0195,1,48,185000
4,4,67300,674,5300,0.0788,0,43,883000
2,2,74400,732,3300,0.0444,2,50,285000
2,0,58500,728,3400,0.0581,2,29,562000
2,2,91100,709,4100,0.0446,0,37,209000
3,0,36800,688,100,0.0027,1,31,673000
0,1,29400,655,2900,0.0986,2,35,995000
2,1,49700,761,0,0.0,1,35,303000
0,2,56100,710,4700,0.0838,1,47,849000
0,0,19400,754,3800,0.1959,0,28,441000
3,2,85900,685,3100,0.0361,2,26,543000
2,1,64100,629,2000,0.0312,2,54,100000
2,3,70700,739,4900,0.0693,1,24,535000
0,5,48100,646,4900,0.1018999999999999,1,44,390000
4,5,52200,688,5300,0.1015,2,43,100000
4,2,79300,682,6300,0.0858,2,31,376000
1,1,82800,711,3200,0.0385999999999999,1,49,346000
2,4,24400,728,900,0.0369,0,55,488000
1,5,29000,664,1900,0.0655,0,53,692000
3,1,79900,705,100,0.0013,2,35,100000
1,0,32800,755,2500,0.0762,1,53,955000
3,0,37800,781,700,0.0185,2,46,480000
2,2,15900,716,4100,0.2579,2,56,437000
4,5,53700,707,2900,0.054,0,34,678000
4,2,12500,716,3300,0.264,0,62,530000
1,0,91100,704,1800,0.0196,0,42,464000
1,4,91100,658,800,0.0079,1,63,841000
4,0,54000,683,1700,0.0315,2,39,293000
3,0,22400,725,2200,0.0982,0,56,616000
1,2,10000,724,3800,0.38,1,60,518000
4,0,40600,617,1900,0.0467999999999999,2,39,131000
3,5,45700,662,3900,0.0852999999999999,2,63,691000
1,2,34800,651,0,0.0,2,59,574000
2,4,80800,680,500,0.0062,1,46,617000
2,3,54900,633,1700,0.031,0,39,100000
2,4,36700,677,0,0.0,1,38,711000
3,3,32600,658,2300,0.0706,0,23,669000
1,4,22900,630,4900,0.214,1,45,515000
0,4,25700,617,2900,0.1128,1,62,677000
0,1,34000,726,6200,0.1823999999999999,2,56,882000
4,4,45300,756,1800,0.0397,1,29,127000
2,0,66900,744,1300,0.0194,0,40,441000
0,1,71300,685,3500,0.0491,1,23,326000
2,1,40900,737,1700,0.0416,2,62,452000
1,2,60300,681,3200,0.0530999999999999,1,57,318000
0,4,45900,781,1300,0.0283,2,38,674000
1,2,70300,729,0,0.0,0,35,229000
3,1,11100,678,5100,0.4595,0,57,915000
0,5,43500,638,4600,0.1057,2,40,946000
1,2,79900,763,2700,0.0338,0,33,175000
0,3,79800,663,2700,0.0338,0,27,452000
3,0,70400,688,2800,0.0398,1,36,995000
3,3,55100,691,500,0.0091,1,48,503000
4,2,56800,689,3500,0.0616,1,62,991000
0,3,15400,743,1800,0.1168999999999999,2,37,505000
0,0,16600,717,400,0.0241,1,44,673000
0,5,68700,737,6300,0.1003999999999999,1,43,656000
2,2,61500,638,1200,0.0195,2,23,726000
4,4,73600,693,900,0.0121999999999999,0,53,415000
0,4,48700,701,1600,0.0329,1,28,995000
4,3,91100,781,1600,0.013,0,27,608000
0,3,66400,731,0,0.0,1,63,100000
1,3,18300,656,400,0.0219,0,52,100000
0,0,13600,617,5400,0.3971,2,49,109000
2,3,73600,643,4900,0.0666,2,47,169000
4,5,62400,721,4400,0.0705,0,49,343000
1,1,77500,692,2500,0.0323,2,25,441000
0,2,55700,710,5100,0.0916,2,53,422000
1,4,21300,738,2400,0.1127,0,50,370000
4,0,53400,715,4400,0.0824,0,29,100000
4,4,61100,738,3900,0.0638,1,32,100000
0,5,88900,716,6300,0.1069,1,62,876000
0,3,62500,712,3800,0.0608,0,49,556000
2,0,89400,705,1600,0.0179,1,38,545000
1,3,87400,727,3900,0.0446,2,46,592000
4,2,44400,656,4500,0.1014,1,58,100000
0,1,54300,725,4800,0.0883999999999999,1,43,100000
1,1,68800,743,6300,0.0959,2,53,808000
1,5,67400,676,4800,0.0712,2,38,145000
